wave,CFU4_vnir_63,CFU4_vnir_125_63,CFU4_vnir_250_125,CFU4_vnir_2_250,Cima1_vnir_63,Cima1_vnir_125_63,Cima1_vnir_250_125,Cima1_vnir_500_250,Cima3_vnir_63,Cima3_vnir_125_63,Cima3_vnir_250_125,Cima3_vnir_500_250,CFU1_vnir_63,CFU1_vnir_125_63,CFU1_vnir_250_125,CFU1_vnir_2_250,CFSW_vnir_63,CFSW_vnir_125_63,CFSW_vnir_250_125,CFSW_vnir_2_250,Hei_vnir_63,Hei_vnir_125_63,Hei_vnir_250_125,Hei_vnir_500_250,CFU2_vnir_63,CFU2_vnir_125_63,CFU2_vnir_250_125,CFU2_vnir_2_250,Ves_vnir_63,Ves_vnir_125_63,Ves_vnir_250_125,Ves_vnir_2_250,SS1_vnir_63,SS1_vnir_125_63,SS1_vnir_250_125,SS1_vnir_2_250,SS3_vnir_63,SS3_vnir_125_63,SS3_vnir_250_125,SS3_vnir_2_250,SS2_vnir_63,SS2_vnir_125_63,SS2_vnir_250_125,SS2_vnir_2_250,HLA_vnir_63,HLA_vnir_125_63,HLA_vnir_250_125,HLA_vnir_2_250,R8D1_vnir_63,R8D1_vnir_125_63,R8D1_vnir_250_125,R8D1_vnir_2_250,SS4_vnir_63,SS4_vnir_125_63,SS4_vnir_250_125,SS4_vnir_2_250,PS2_vnir_63,PS2_vnir_125_63,PS2_vnir_250_125,PS2_vnir_2_250,OAP_vnir_63,OAP_vnir_125_63,OAP_vnir_250_125,OAP_vnir_2_250,PS3_vnir_63,PS3_vnir_125_63,PS3_vnir_250_125,PS3_vnir_2_250,BT_vnir_63,BT_vnir_125_63,BT_vnir_250_125,BT_vnir_2_250,MSH_vnir_63,MHS_vnir_125_63,MSH_vnir_250_125,MSH_vnir_500_250,,,,
2218,28.01532168,14.27794895,9.34329165,6.879944554,30.17369079,20.66106862,14.16454328,10.43707524,19.3920966,13.84519508,7.78664081,7.813001452,12.70216834,7.869200877,4.017526625,3.609394322,18.7268565,7.43196203,4.769354108,5.266911229,9.475644041,5.411070991,4.233628974,3.970388671,16.93103775,8.831455847,4.775028969,3.95336409,54.32370024,40.55255294,31.2660099,25.13496387,46.98427505,31.2034949,23.19498536,22.42064149,45.82477292,41.73393075,26.30984304,22.24215797,48.31548748,35.59171806,29.14525962,24.28501621,37.06031703,24.93442162,16.66468543,17.62291308,43.19429203,30.33862786,24.9974858,18.58599182,51.18312262,38.87013987,24.51603795,15.00012071,59.78373978,57.82408232,52.95788947,32.70065124,49.67269443,43.63363606,26.06252896,23.27672165,63.95521989,65.18959357,48.00877043,52.0716044,65.24652523,57.26199655,51.91783399,43.08875793,55.49555893,45.82248466,36.81519967,0,0,0,0,0
2219,28.02658022,14.28631759,9.350401775,6.884045872,30.185168,20.65964416,14.16236815,10.43445591,19.40184109,13.84526263,7.793069482,7.815314471,12.71085975,7.875549872,4.021033443,3.608814579,18.73046353,7.432572506,4.768208741,5.267759783,9.48542794,5.418714458,4.229934942,3.971142419,16.92971797,8.835837654,4.775166021,3.946425765,54.3303181,40.56771894,31.26940522,25.13674563,46.99148578,31.21823259,23.20289631,22.43603924,45.83685187,41.74148538,26.31554695,22.25203747,48.32792443,35.61047356,29.16299704,24.29207687,37.0722348,24.94432191,16.67193242,17.62901619,43.21771042,30.35232582,25.013437,18.58875471,51.1963379,38.88561332,24.52761743,15.0019105,59.78061495,57.82589378,52.96248014,32.69509845,49.66958102,43.6405483,26.06325399,23.27915177,63.97429879,65.19575922,47.99516503,52.08165183,65.29123874,57.32570194,51.97610256,43.15482028,55.50911941,45.83557027,36.83211708,0,0,0,0,0
2220,28.03535083,14.29427501,9.358972863,6.886972742,30.19504336,20.66183381,14.16581779,10.43396651,19.40866645,13.84472056,7.798350541,7.820141572,12.7200104,7.878739301,4.021910045,3.609253852,18.73506725,7.433854358,4.766101199,5.268668282,9.498234028,5.425234088,4.230572895,3.971186386,16.93300397,8.838002431,4.772601885,3.941338168,54.33602576,40.58149077,31.2709526,25.14208797,47.00288625,31.23066666,23.21367334,22.45217755,45.84796165,41.74840961,26.31871205,22.25917128,48.33909758,35.62925023,29.1791968,24.30185148,37.08201611,24.9557655,16.67966036,17.63333839,43.24320105,30.36259624,25.02416004,18.58958008,51.21304151,38.89946129,24.5373411,15.00486403,59.7827762,57.8315634,52.96584606,32.69277155,49.67182968,43.64816629,26.06747429,23.28005358,63.99073404,65.2044395,47.99089889,52.08889443,65.33747465,57.38832651,52.03203632,43.21884637,55.52043235,45.84997594,36.85037196,0,0,0,0,0
2221,28.03617486,14.2994023,9.367579405,6.887338978,30.19815637,20.66320721,14.17176913,10.43341715,19.40930737,13.8406004,7.801463547,7.825726669,12.72715199,7.877640593,4.019804189,3.609711647,18.73671531,7.434037475,4.761889487,5.268485164,9.512425665,5.429995154,4.233685899,3.969263648,16.9363001,8.836262811,4.766284318,3.936393984,54.33007443,40.58616028,31.26426879,25.14483474,47.00828823,31.23496993,23.22246301,22.46444644,45.84970126,41.74612064,26.3141341,22.25981219,48.33946382,35.64133601,29.18862738,24.30899307,37.08183299,24.96400581,16.6846961,17.63370463,43.2627031,30.36387807,25.02608278,18.5841781,51.22283831,38.90532106,24.54027098,15.00577961,59.77746579,57.82964066,52.95769731,32.68636243,49.66944915,43.64825785,26.07058729,23.27538408,63.99338924,65.20324923,47.9853138,52.08385868,65.37199238,57.43905018,52.07506903,43.2729577,55.5194252,45.85702598,36.86355645,0,0,0,0,0
2222,28.03644953,14.30278999,9.373988532,6.887522096,30.20035379,20.66540461,14.17735423,10.43149442,19.40793398,13.83831143,7.803020048,7.831037087,12.73301177,7.876358768,4.017332098,3.610261001,18.73872961,7.434403711,4.759692073,5.267386457,9.523504298,5.433108158,4.237439816,3.967890264,16.94261767,8.835621899,4.760332986,3.933464098,54.32220036,40.58973108,31.2582259,25.1500536,47.01625386,31.23854073,23.23171046,22.47708158,45.84924347,41.74593752,26.3114789,22.25880505,48.34056253,35.652964,29.19567741,24.31805741,37.08375573,24.97407729,16.69055587,17.62976759,43.27936683,30.36607548,25.02571654,18.58225536,51.23208576,38.90980745,24.54503205,15.00935041,59.77481057,57.82936599,52.95229533,32.68425657,49.67036474,43.6483494,26.07498212,23.2719964,63.99576979,65.2044395,47.98256703,52.07918918,65.40834128,57.485379,52.11920044,43.32780152,55.51924209,45.86352666,36.8768325,0,0,0,0,0
2223,28.03544238,14.30352246,9.376552182,6.887888332,30.20136094,20.66842606,14.1811997,10.42709959,19.40335604,13.83913546,7.802104459,7.834791005,12.73667413,7.875076943,4.014585329,3.61126815,18.74138481,7.43449527,4.761248575,5.264639688,9.528814717,5.433291276,4.24137685,3.966608438,16.95278071,8.836903724,4.75557192,3.933464098,54.31057238,40.59119603,31.25346484,25.15811079,47.02623378,31.24073815,23.24178195,22.49044919,45.84658826,41.74923364,26.31157046,22.25514269,48.34248526,35.66376795,29.19796639,24.32996007,37.08924927,24.98689555,16.69742279,17.61804805,43.29117794,30.37019564,25.02177951,18.58582616,51.24041763,38.91154707,24.55263144,15.0163089,59.77398655,57.82964066,52.95174598,32.68828517,49.67402709,43.64670134,26.07983475,23.27053145,63.99787563,65.20764405,47.98247547,52.07561838,65.44752851,57.52392533,52.16534616,43.38520898,55.5203408,45.86828774,36.88974231,0,0,0,0,0
2224,28.03535083,14.30278999,9.376826858,6.888254568,30.20200184,20.67153907,14.18367179,10.42105669,19.39832029,13.84215691,7.800731074,7.838819598,12.73914622,7.874252913,4.012021678,3.612183739,18.74404003,7.4353193,4.763903785,5.261343566,9.531469928,5.432558804,4.245588562,3.966883115,16.96514116,8.839558934,4.751818003,3.934929042,54.29903595,40.59311876,31.2499856,25.16854851,47.03923516,31.24357647,23.25176186,22.50399991,45.84164407,41.75500186,26.31477502,22.25120565,48.34623919,35.67448035,29.19998069,24.34277833,37.09739801,25.00090407,16.7052053,17.60440576,43.30060851,30.37614697,25.01747624,18.59315088,51.24801702,38.91319513,24.56306916,15.02619726,59.7765502,57.83238743,52.9539434,32.69570144,49.68107713,43.64679291,26.0859692,23.27117236,64.00053085,65.21377851,47.98421509,52.07323785,65.48836381,57.56018266,52.2134146,43.44298267,55.52308757,45.87323192,36.90274368,0,0,0,0,0
2225,28.03992877,14.30159972,9.374995679,6.888803921,30.20337523,20.67318712,14.18293932,10.41290795,19.39713002,13.84792512,7.802012899,7.845228725,12.74134364,7.875076943,4.011197648,3.612000621,18.74541341,7.438340746,4.764910933,5.259146151,9.533667342,5.433657512,4.24934248,3.972010417,16.97704383,8.843770646,4.750078383,3.935844631,54.29326773,40.60007724,31.24907001,25.1812752,47.05736383,31.25099275,23.25954438,22.51727597,45.83386157,41.76333372,26.32448026,22.25083942,48.35420482,35.6861999,29.20822099,24.35394852,37.10966691,25.01454636,16.71454431,17.59616546,43.3097644,30.38585222,25.01830027,18.60413795,51.25378523,38.91868866,24.57863419,15.03947331,59.78634701,57.8407193,52.95778887,32.70320928,49.692522,43.65420918,26.09402639,23.27547563,64.00574971,65.22513182,47.98613783,52.07342096,65.53048093,57.60138419,52.26551164,43.49901675,55.52931357,45.88138066,36.91647752,0,0,0,0,0
2226,28.05238293,14.30118251,9.371947468,6.890343321,30.20945552,20.676799,14.18113147,10.40396514,19.40147424,13.85861451,7.806430697,7.855055487,12.74454824,7.878314802,4.012323516,3.611512396,18.74838196,7.444171434,4.765504111,5.258253628,9.535953115,5.43681924,4.253158162,3.982196293,16.99184577,8.851085314,4.751218861,3.937325959,54.29960488,40.61699197,31.25484272,25.20036961,47.08756874,31.26656395,23.26865598,22.53342351,45.82964269,41.78014089,26.34419682,22.25632631,48.37278329,35.70387362,29.22560479,24.36779599,37.13139123,25.03215164,16.72793497,17.59402397,43.32404665,30.40322211,25.02647417,18.62173775,51.26508835,38.93270617,24.60304474,15.05866699,59.81187954,57.86258406,52.97153459,32.71669986,49.71559669,43.6742184,26.10766606,23.28651254,64.02254824,65.25098808,47.99587249,52.08346829,65.58376112,57.65416594,52.32906468,43.56030269,55.54690858,45.89850492,36.93615949,0,0,0,0,0
2227,28.06676309,14.30433656,9.371004551,6.892890388,30.21718517,20.67848799,14.1791395,10.39694272,19.40838351,13.86774959,7.81185696,7.86314471,12.75013458,7.88228603,4.014640192,3.610932334,18.75345726,7.451560519,4.76591414,5.258184951,9.540437295,5.44071439,4.257982248,3.992110216,17.00509451,8.856478519,4.751535253,3.938807591,54.31134571,40.63555884,31.26336368,25.21635481,47.11530808,31.28561889,23.27996751,22.55039927,45.82642861,41.79832539,26.36373505,22.2648364,48.39438793,35.72210083,29.2453739,24.37871596,37.15238795,25.0467389,16.73922248,17.59673534,43.34144556,30.42251934,25.03758037,18.63906726,51.27895751,38.94791712,24.62379814,15.07484342,59.83302147,57.88463649,52.9841836,32.72872795,49.74032501,43.69661323,26.12268262,23.29938358,64.03953279,65.27620866,48.00148713,52.09388321,65.63439864,57.70888436,52.39107741,43.61913209,55.56551436,45.91838022,36.95557121,0,0,0,0,0
2228,28.08308751,14.31321689,9.37400524,6.896888565,30.22688708,20.67546079,14.17719712,10.39227569,19.41794213,13.87346547,7.818342261,7.867529203,12.75947741,7.886214744,4.018582307,3.610156658,18.76202463,7.460385895,4.766370377,5.258972561,9.548495229,5.445186812,4.265158187,4.000995914,17.01575081,8.857862936,4.749425154,3.940084711,54.32867177,40.65534311,31.2744682,25.22648945,47.1379439,31.30872502,23.29500893,22.56718874,45.82336105,41.81714418,26.38132924,22.27692166,48.41946067,35.73994638,29.26696316,24.38435772,37.17113068,25.05602968,16.74609279,17.60590252,43.36346439,30.44396912,25.05135829,18.65412479,51.29648458,38.96457634,24.6374369,15.08564422,59.84301342,57.9046632,52.99247232,32.73670346,49.76555247,43.71949724,26.13740963,23.3130533,64.05376369,65.29790938,47.99921916,52.10188641,65.67876469,57.76488802,52.44811851,43.67232541,55.58417534,45.94032888,36.97374173,0,0,0,0,0
2229,28.10077216,14.32516714,9.379291261,6.901818679,30.2382839,20.67284324,14.17584454,10.39083734,19.43007617,13.87784062,7.825603383,7.870766597,12.77111283,7.891103786,4.023007264,3.609850877,18.7726903,7.470618682,4.767055198,5.260735856,9.558936422,5.450366393,4.272641667,4.008991094,17.02497466,8.858127915,4.747176054,3.941750121,54.35140986,40.67620825,31.28848897,25.23368669,47.15781665,31.33475149,23.31246368,22.58591306,45.82380705,41.83735176,26.3979449,22.29157348,48.44684627,35.75955563,29.29077248,24.38886891,37.18911338,25.06320242,16.75188836,17.61896712,43.38884102,30.46666503,25.06787448,18.66917218,51.31695483,38.9816258,24.64720616,15.0930334,59.85097026,57.92535002,53.00173512,32.74461331,49.79294825,43.74501664,26.15481473,23.32904491,64.07029551,65.31938362,47.99484767,52.11239538,65.7221882,57.82320604,52.50484814,43.72577876,55.60416232,45.96580093,36.99233734,0,0,0,0,0
2230,28.11488775,14.33657065,9.384944999,6.906383508,30.24821711,20.67563002,14.17586546,10.39443748,19.44202984,13.88093387,7.832224994,7.874004678,12.78320929,7.89745994,4.025142815,3.610919227,18.78207574,7.481587154,4.768747911,5.264057073,9.571121139,5.454905941,4.277470123,4.014423028,17.03145197,8.858850807,4.746758603,3.944606975,54.37396954,40.69194728,31.30242119,25.23676221,47.16935605,31.35812743,23.32918976,22.6081237,45.82929098,41.85389896,26.40961693,22.30485449,48.46919901,35.779994,29.31293855,24.39502983,37.2026106,25.06845239,16.75823482,17.63111872,43.41193306,30.4855184,25.08485275,18.68394846,51.33513881,38.99235703,24.65120527,15.09501853,59.85856105,57.94155151,53.01209841,32.75362388,49.81870116,43.77017553,26.17653026,23.34650633,64.08774632,65.33536467,47.99010697,52.12611254,65.76269022,57.87787414,52.56003488,43.78226965,55.61957222,45.99173699,37.00919633,0,0,0,0,0
2231,28.11198976,14.34101642,9.386752194,6.907284588,30.2415,20.67184677,14.16974705,10.3978826,19.44429416,13.87538355,7.834428892,7.872804222,12.78988377,7.900921706,4.023456409,3.611310863,18.78110619,7.489783627,4.768707144,5.266121025,9.580643776,5.456074327,4.278070768,4.015396673,17.02646521,8.854718088,4.745260642,3.946522574,54.36941615,40.6825205,31.30043929,25.22211678,47.14880936,31.36381812,23.33375748,22.62175315,45.81556431,41.84596158,26.40295957,22.30595807,48.46282095,35.78275108,29.31911827,24.38921643,37.19302154,25.05826603,16.75609774,17.63424251,43.41138195,30.4859481,25.08968067,18.68851082,51.32540074,38.97761176,24.63632057,15.08361111,59.83373339,57.92394251,52.99550608,32.74606269,49.81749756,43.77251304,26.18873546,23.35335728,64.07269612,65.31252151,47.95945385,52.11543795,65.76560685,57.89958014,52.58610816,43.81812382,55.60237245,45.9950766,37.00517477,0,0,0,0,0
2232,28.10760703,14.3447695,9.389100584,6.908107433,30.23601679,20.6714943,14.16339643,10.39969924,19.44692853,13.87050776,7.836488515,7.873019486,12.79426322,7.905613536,4.022710018,3.612812375,18.78131408,7.495807449,4.769168692,5.266960403,9.587320015,5.458954005,4.276870361,4.015843294,17.02260874,8.853862339,4.744265373,3.94827473,54.36449461,40.67371191,31.29916878,25.21039885,47.12843244,31.3682938,23.33770589,22.63629293,45.80635919,41.83995631,26.39751809,22.30614083,48.45554129,35.78689335,29.32448208,24.38739909,37.18257788,25.04962595,16.7541656,17.63649386,43.41142898,30.4831273,25.0937561,18.69296224,51.31521138,38.96243274,24.62343128,15.07355781,59.81575789,57.90909753,52.98437466,32.74173015,49.81844867,43.77774581,26.20067201,23.3632501,64.062964,65.29045958,47.92826845,52.11010335,65.77506718,57.92475366,52.61631825,43.85959716,55.58722927,45.99780345,37.00276127,0,0,0,0,0
2233,28.09893663,14.34636605,9.391084195,6.908089222,30.23066972,20.67447964,14.15490179,10.39746137,19.44863243,13.86578343,7.837496297,7.874837321,12.79351033,7.911903777,4.024318908,3.615947232,18.782626,7.497766208,4.769858055,5.264626608,9.587765219,5.465060039,4.272618406,4.015898874,17.02027616,8.857418745,4.743042075,3.950002951,54.35480091,40.66281797,31.2966278,25.20116343,47.10551725,31.36893027,23.3386884,22.65044209,45.80059493,41.83485018,26.39259832,22.30412241,48.44430274,35.7906382,29.32624818,24.39018597,37.1687782,25.04173191,16.75229941,17.63658608,43.40985425,30.47247115,25.09454017,18.69641217,51.30006729,38.94430723,24.61194406,15.06536379,59.80512589,57.89634066,52.97922353,32.74130438,49.81942251,43.78427122,26.20900496,23.37566333,64.05651116,65.2646946,47.8937057,52.10866517,65.79048915,57.95134545,52.64974391,43.90691086,55.57085525,45.99517095,37.00028599,0,0,0,0,0
2234,28.09025105,14.34718156,9.393700387,6.908085215,30.22646382,20.67942528,14.14654279,10.39250268,19.45061575,13.86219018,7.838818547,7.878250972,12.79129332,7.91814085,4.026590448,3.619457516,18.78483904,7.49792477,4.770774555,5.261621338,9.586379476,5.471775124,4.26785102,4.015428602,17.01925447,8.863970122,4.742320996,3.950927767,54.34483576,40.65455633,31.29461595,25.1960391,47.08515238,31.3686318,23.33942143,22.66431269,45.79714846,41.83203966,26.38999073,22.30063776,48.43271665,35.79540191,29.32793516,24.39586278,37.15540888,25.03593064,16.74954034,17.63535181,43.40869626,30.46095409,25.09448458,18.69920389,51.28584934,38.92767227,24.60436973,15.05970994,59.80032557,57.88588588,52.97741806,32.7420879,49.82273251,43.79377997,26.21652466,23.39065614,64.05481898,65.24172584,47.85870495,52.11173451,65.81262685,57.98176798,52.68730154,43.9580055,55.55800042,45.99284675,37.00014943,0,0,0,0,0
2235,28.08359408,14.34639243,9.397048919,6.908521526,30.22102053,20.6812997,14.13869505,10.38194239,19.4513032,13.86011899,7.841284881,7.883080434,12.78925655,7.920668995,4.027372005,3.62039123,18.78522657,7.497774814,4.771095076,5.260112201,9.586455024,5.475583371,4.265798721,4.013562096,17.01865564,8.872546728,4.741737586,3.948628084,54.33220788,40.65189208,31.29124278,25.19704864,47.07130502,31.36724302,23.33929572,22.67395074,45.7870749,41.82902681,26.39064551,22.2933094,48.41946314,35.79839482,29.33014419,24.39973214,37.14362634,25.03224428,16.74154288,17.63086447,43.40509415,30.45405132,25.09205674,18.69852595,51.27308429,38.91486154,24.60404564,15.05838015,59.79443862,57.87211752,52.96905092,32.73652755,49.82478147,43.80366095,26.22190854,23.40505283,64.05209772,65.22374508,47.82115567,52.1137511,65.8372343,58.01341758,52.72458809,44.00422473,55.54967487,45.99138839,37.00177753,0,0,0,0,0
2236,28.08711553,14.34808116,9.403828482,6.91121769,30.2239918,20.68756304,14.13546348,10.36915848,19.45684962,13.86358719,7.847467068,7.891819573,12.79062235,7.922546257,4.028304853,3.62053615,18.79019031,7.49895697,4.772603904,5.2611216,9.590109006,5.478860394,4.267168242,4.011752681,17.02386322,8.886687416,4.742791705,3.944720956,54.33364783,40.66667484,31.29659083,25.21170147,47.07757798,31.37432203,23.34551266,22.68735806,45.78614276,41.8393185,26.40254337,22.28919145,48.4192184,35.81131007,29.34160557,24.41052147,37.14453723,25.03831518,16.73397159,17.62906915,43.41278077,30.45983739,25.09528758,18.70038791,51.27689146,38.91744861,24.61820094,15.06558581,59.80747855,57.87434947,52.97252888,32.73626401,49.84133346,43.82804825,26.23308937,23.42681034,64.06952569,65.23046394,47.79618001,52.13239184,65.88596653,58.06474517,52.77874958,44.06096748,55.56308098,46.00461314,37.01696663,0,0,0,0,0
2237,28.09354712,14.3516452,9.411060297,6.915483798,30.22700853,20.69213413,14.13455903,10.35722314,19.46249736,13.86900797,7.85231943,7.89996134,12.79500753,7.924285233,4.030176361,3.62069369,18.79450474,7.500811751,4.77434116,5.262373544,9.594861141,5.481197133,4.269300341,4.00960164,17.02919368,8.897423817,4.744622119,3.94001336,54.33811264,40.68363043,31.30073464,25.22643688,47.0860264,31.38029023,23.35322283,22.69739217,45.78488105,41.84925696,26.41501566,22.28379455,48.42164586,35.82269255,29.35546334,24.41945059,37.14679016,25.04556222,16.72642523,17.62458039,43.42061699,30.46933303,25.09878217,18.70342731,51.28829888,38.92362307,24.63315336,15.07605828,59.81775524,57.87367271,52.97295704,32.733101,49.86205922,43.85350912,26.24511418,23.45015262,64.08650692,65.23878274,47.77011302,52.14941954,65.93411687,58.11636297,52.83606656,44.11768854,55.57671085,46.02043875,37.03248615,0,0,0,0,0
2238,28.10108984,14.3578133,9.418111809,6.921836259,30.22851532,20.69226909,14.13635697,10.34645457,19.4671273,13.87622349,7.854567913,7.906137431,12.80286433,7.926436071,4.033668946,3.621112802,18.79663213,7.502541948,4.776215144,5.262833893,9.600525263,5.48209578,4.272040814,4.007061269,17.03266202,8.902416629,4.747230149,3.933638711,54.34284254,40.70041915,31.30105158,25.23788437,47.09311924,31.38233758,23.36236318,22.70119441,45.78001667,41.85533862,26.42553768,22.27501441,48.42386882,35.82819692,29.37057776,24.4229214,37.14806571,25.05135633,16.71721018,17.61501354,43.42619734,30.48160828,25.10109714,18.70702552,51.30920164,38.93196871,24.64620644,15.08929583,59.8181721,57.86410797,52.96436372,32.72378509,49.88482229,43.87624197,26.25519369,23.47455431,64.09825923,65.24494951,47.74203567,52.16137878,65.97570056,58.16365006,52.89313561,44.17166947,55.58553991,46.03749852,37.04520097,0,0,0,0,0
2239,28.11172513,14.36512473,9.425341647,6.929301109,30.22961096,20.69153605,14.14002393,10.33772218,19.47167624,13.88465978,7.855304719,7.911351344,12.8136481,7.928265905,4.037734147,3.622001681,18.7983853,7.505493324,4.778317603,5.263902633,9.607013173,5.482603328,4.274995143,4.004727897,17.03671098,8.903641745,4.750614297,3.927560929,54.35096271,40.71746129,31.30034834,25.24841006,47.10110782,31.38373256,23.37208244,22.70281443,45.7762863,41.86088557,26.43636077,22.26587018,48.42949511,35.83317624,29.38808872,24.42581384,37.15031764,25.05860126,16.71003139,17.60385162,43.43192822,30.49676958,25.10395056,18.71234962,51.33477657,38.94271246,24.65868619,15.10479388,59.8167429,57.85291672,52.95491718,32.71312558,49.91221633,43.90087299,26.26785518,23.49981023,64.10929261,65.25070544,47.71058058,52.17072158,66.01597501,58.2108654,52.95372859,44.22618113,55.5935886,46.05597084,37.05797328,0,0,0,0,0
2240,28.12456715,14.3708334,9.431842203,6.936382712,30.22691133,20.69157923,14.14255224,10.33326477,19.4748416,13.89095843,7.853255633,7.914508485,12.82625587,7.928130388,4.040676971,3.623883308,18.79978032,7.511062459,4.780099463,5.266556818,9.613315203,5.484141577,4.275906208,4.003650993,17.0424634,8.899948031,4.754775523,3.924479395,54.36035232,40.72711298,31.29664211,25.25445962,47.10371776,31.3835846,23.3779282,22.7040554,45.77471371,41.8633991,26.44614758,22.25809807,48.43820714,35.83986674,29.40648879,24.43129443,37.15113489,25.06759271,16.70996098,17.59337339,43.43448905,30.51086858,25.10653856,18.72015161,51.35210589,38.9496832,24.66615797,15.11839246,59.81341037,57.84079425,52.94760557,32.70362928,49.94301603,43.92752881,26.28798723,23.52246665,64.11528047,65.24726976,47.6655984,52.17042572,66.04913358,58.25383961,53.01589793,44.27996127,55.5950087,46.06909309,37.06858067,0,0,0,0,0
2241,28.13251264,14.37167498,9.435170034,6.941740172,30.21259463,20.68621939,14.14064614,10.33004121,19.47149026,13.89197943,7.846207089,7.913285872,12.83781898,7.924161042,4.041725153,3.625635643,18.7955847,7.517210333,4.78032287,5.26906583,9.616940739,5.484741482,4.274033418,4.002428318,17.04504779,8.888669866,4.75857253,3.922920769,54.3568441,40.71974577,31.28165132,25.24967856,47.08939714,31.37322208,23.37430567,22.69812595,45.76271772,41.851586,26.44777509,22.24520708,48.43736996,35.83798223,29.41815886,24.43212162,37.14108355,25.07156337,16.71157302,17.5782967,43.42272828,30.51691663,25.10236112,18.72530733,51.35017929,38.94362022,24.66251074,15.1269967,59.79168774,57.8115842,52.92735319,32.68564498,49.96428045,43.94437092,26.30776869,23.53688489,64.09971749,65.21858062,47.59605214,52.1474481,66.05779651,58.277206,53.06608016,44.32125498,55.57541152,46.06585167,37.06742483,0,0,0,0,0
2242,28.1419993,14.37059448,9.437762568,6.945995925,30.19956126,20.68241223,14.13892121,10.32727466,19.4674065,13.89317945,7.841171953,7.915533958,12.84626473,7.919736234,4.042314934,3.628299447,18.79239317,7.521342249,4.78081917,5.272119984,9.619008535,5.485979263,4.272343839,4.001845195,17.0485402,8.880412946,4.760721331,3.924194453,54.35296168,40.71264958,31.26913172,25.24772776,47.07589952,31.36706301,23.37223394,22.69630707,45.75455795,41.84388387,26.45021801,22.23588385,48.43515293,35.83764463,29.42944861,24.43522693,37.12920485,25.07406416,16.71491607,17.56468925,43.41224615,30.51948232,25.09745072,18.72990715,51.34130048,38.9361833,24.6595919,15.13641351,59.77554139,57.78832186,52.91240337,32.67123006,49.98433091,43.96192205,26.32670765,23.55009982,64.08305645,65.18752407,47.52207156,52.12575568,66.073382,58.30511039,53.11575697,44.36360478,55.56093316,46.0620549,37.06626208,0,0,0,0,0
2243,28.15384727,14.36649824,9.439711945,6.948785924,30.18854034,20.68079525,14.13701197,10.32459932,19.46213456,13.89510622,7.839243806,7.92371448,12.85004417,7.914765154,4.04217287,3.632512931,18.79011327,7.522638589,4.781770693,5.276083944,9.618424493,5.488128165,4.270563308,4.001992225,17.05266566,8.876817638,4.760675855,3.929667064,54.34870547,40.70472828,31.26035903,25.24969985,47.06413721,31.36674642,23.37161998,22.70115113,45.75196519,41.84193185,26.45402335,22.2324987,48.43082705,35.83894351,29.44054111,24.44179493,37.11495295,25.0742748,16.71998819,17.55355393,43.40249331,30.51701711,25.09062102,18.73312982,51.32328555,38.92773926,24.65831381,15.14792046,59.76797862,57.77374016,52.90558108,32.66165902,50.00289477,43.98063799,26.34334394,23.56238672,64.06475067,65.15264162,47.4424745,52.10644285,66.09871318,58.34010462,53.16474624,44.40673547,55.55321162,46.05752073,37.06518374,0,0,0,0,0
2244,28.1654979,14.36176305,9.440836313,6.95093338,30.17907317,20.67999671,14.13574018,10.32201511,19.45686247,13.89693735,7.839049879,7.933347786,12.85171852,7.909796132,4.041938778,3.636722502,18.78947429,7.521741528,4.783176929,5.279769976,9.617382448,5.489909166,4.270061208,4.002320876,17.05769732,8.876326863,4.759351416,3.935865042,54.34343691,40.70018193,31.25359463,25.25440374,47.05292151,31.36943591,23.37374014,22.7079038,45.75091662,41.84353265,26.45791159,22.23011556,48.42475981,35.84142062,29.45015855,24.4489006,37.09969976,25.07338461,16.72532686,17.54297096,43.39565978,30.51272162,25.08470402,18.73598099,51.30098292,38.91755895,24.65776179,15.15877663,59.76369525,57.7625348,52.90048722,32.65400528,50.01915212,43.99887428,26.35895813,23.57319893,64.04717542,65.11886703,47.36292703,52.08959824,66.12976252,58.37761641,53.21250101,44.45155901,55.55096132,46.05389315,37.06473742,0,0,0,0,0
2245,28.17412261,14.3584884,9.440589088,6.953077769,30.17134052,20.67910318,14.13638265,10.31870066,19.45295902,13.89785167,7.840223222,7.94078219,12.8526589,7.905285422,4.042251519,3.63955939,18.79229938,7.517832265,4.785676124,5.28199212,9.617434175,5.489315147,4.273208641,4.002009682,17.06436415,8.879940902,4.757661965,3.939320016,54.33606209,40.70612434,31.24764999,25.26256635,47.04170434,31.37385058,23.38142014,22.71236536,45.74785169,41.84895602,26.46078759,22.22407949,48.4161319,35.8443446,29.45629508,24.45334954,37.08472395,25.07248982,16.72837674,17.53120597,43.39593986,30.50897045,25.08270998,18.73873485,51.27822995,38.90409302,24.65802627,15.16688395,59.75885501,57.75050444,52.89064099,32.64543789,50.03064173,44.01480639,26.37254755,23.58144305,64.03343242,65.09276915,47.29054672,52.07786537,66.16652357,58.41399288,53.25765384,44.49944222,55.5564574,46.05372616,37.06556117,0,0,0,0,0
